dakika,istasyon_id,tuketim_adet
352,S19,0.3736
352,S20,0.3414
352,S21,0.1643
352,S22,0.266
352,S23,0.197
352,S24,0.4576
353,S1,0.3184
353,S2,0.2643
353,S3,0.2739
353,S4,0.2949
353,S5,0.2061
353,S6,0.1954
353,S7,0.505
353,S8,0.1583
353,S9,0.2963
353,S10,0.1821
353,S11,0.3687
353,S12,0.1715
353,S13,0.5354
353,S14,0.3454
353,S15,0.2709
353,S16,0.3212
353,S17,0.3157
353,S18,0.1996
353,S19,0.4178
353,S20,0.2149
353,S21,0.2118
353,S22,0.2667
353,S23,0.1605
353,S24,0.4019
354,S1,0.4059
354,S2,0.3725
354,S3,0.161
354,S4,0.4043
354,S5,0.3002
354,S6,0.2577
354,S7,0.4827
354,S8,0.2053
354,S9,0.2297
354,S10,0.1721
354,S11,0.3226
354,S12,0.1942
354,S13,0.3373
354,S14,0.3356
354,S15,0.2502
354,S16,0.4468
354,S17,0.2968
354,S18,0.2557
354,S19,0.3045
354,S20,0.279
354,S21,0.1765
354,S22,0.3773
354,S23,0.1746
354,S24,0.429
355,S1,0.3495
355,S2,0.3121
355,S3,0.2253
355,S4,0.2656
355,S5,0.1302
355,S6,0.2235
355,S7,0.3273
355,S8,0.2258
355,S9,0.3807
355,S10,0.167
355,S11,0.2196
355,S12,0.166
355,S13,0.4201
355,S14,0.383
355,S15,0.3133
355,S16,0.4568
355,S17,0.3195
355,S18,0.3126
355,S19,0.3555
355,S20,0.3011
355,S21,0.2028
355,S22,0.2183
355,S23,0.1726
355,S24,0.3494
356,S1,0.3711
356,S2,0.4156
356,S3,0.2541
356,S4,0.4119
356,S5,0.1826
356,S6,0.2657
356,S7,0.257
356,S8,0.1845
356,S9,0.35
356,S10,0.1836
356,S11,0.317
356,S12,0.2418
356,S13,0.3563
356,S14,0.4289
356,S15,0.2453
356,S16,0.493
356,S17,0.2606
356,S18,0.2664
356,S19,0.3952
356,S20,0.2778
356,S21,0.1146
356,S22,0.3011
356,S23,0.2492
356,S24,0.3869
357,S1,0.3994
357,S2,0.1967
357,S3,0.214
357,S4,0.3608
357,S5,0.2164
357,S6,0.3522
357,S7,0.3399
357,S8,0.2343
357,S9,0.3177
357,S10,0.1471
357,S11,0.1464
357,S12,0.2534
357,S13,0.3967
357,S14,0.2629
357,S15,0.169
357,S16,0.4504
357,S17,0.2683
357,S18,0.2593
357,S19,0.4576
357,S20,0.1525
357,S21,0.1864
357,S22,0.2874
357,S23,0.2582
357,S24,0.2355
358,S1,0.5086
358,S2,0.3082
358,S3,0.2452
358,S4,0.3201
358,S5,0.1825
358,S6,0.3427
358,S7,0.2752
358,S8,0.2316
358,S9,0.2923
358,S10,0.1554
358,S11,0.4046
358,S12,0.2529
358,S13,0.4304
358,S14,0.3683
358,S15,0.1789
358,S16,0.5402
358,S17,0.1412
358,S18,0.1975
358,S19,0.3027
358,S20,0.2977
358,S21,0.2261
358,S22,0.29
358,S23,0.1995
358,S24,0.2815
359,S1,0.2569
359,S2,0.3436
359,S3,0.2847
359,S4,0.439
359,S5,0.1684
359,S6,0.3226
359,S7,0.3301
359,S8,0.2683
359,S9,0.3814
359,S10,0.1911
359,S11,0.2486
359,S12,0.2782
359,S13,0.4329
359,S14,0.2589
359,S15,0.1836
359,S16,0.3769
359,S17,0.3692
359,S18,0.2868
359,S19,0.2592
359,S20,0.2044
359,S21,0.2719
359,S22,0.2319
359,S23,0.2204
359,S24,0.3069
360,S1,0.4852
360,S2,0.2538
360,S3,0.3072
360,S4,0.3457
360,S5,0.2101
360,S6,0.1717
360,S7,0.1958
360,S8,0.2071
360,S9,0.3323
360,S10,0.1421
360,S11,0.2086
360,S12,0.2595
360,S13,0.4265
360,S14,0.2917
360,S15,0.289
360,S16,0.3061
360,S17,0.2632
360,S18,0.3102
360,S19,0.3379
360,S20,0.2734
360,S21,0.3166
360,S22,0.216
360,S23,0.2319
360,S24,0.4665
361,S1,0.3428
361,S2,0.3516
361,S3,0.2009
361,S4,0.2876
361,S5,0.2154
361,S6,0.3286
361,S7,0.4285
361,S8,0.2847
361,S9,0.3124
361,S10,0.2271
361,S11,0.2484
361,S12,0.2754
361,S13,0.3992
361,S14,0.3267
361,S15,0.2712
361,S16,0.2716
361,S17,0.2196
361,S18,0.2381
361,S19,0.2208
361,S20,0.311
361,S21,0.2544
361,S22,0.3196
361,S23,0.1552
361,S24,0.4466
362,S1,0.5161
362,S2,0.3088
362,S3,0.2755
362,S4,0.3468
362,S5,0.2212
362,S6,0.2766
362,S7,0.3476
362,S8,0.2559
362,S9,0.4652
362,S10,0.132
362,S11,0.2611
362,S12,0.1782
362,S13,0.5054
362,S14,0.2647
362,S15,0.1778
362,S16,0.4511
362,S17,0.3822
362,S18,0.2643
362,S19,0.347
362,S20,0.2885
362,S21,0.278
362,S22,0.2475
362,S23,0.1955
362,S24,0.3183
363,S1,0.281
363,S2,0.2803
363,S3,0.3054
363,S4,0.3711
363,S5,0.2258
363,S6,0.2916
363,S7,0.3866
363,S8,0.182
363,S9,0.2971
363,S10,0.1904
363,S11,0.2815
363,S12,0.2483
363,S13,0.3727
363,S14,0.2774
363,S15,0.4079
363,S16,0.4725
363,S17,0.3067
363,S18,0.2225
363,S19,0.3033
363,S20,0.2597
363,S21,0.2294
363,S22,0.1872
363,S23,0.1372
363,S24,0.3054
364,S1,0.3819
364,S2,0.2856
364,S3,0.3239
364,S4,0.2345
364,S5,0.1699
364,S6,0.3695
364,S7,0.3592
364,S8,0.255
364,S9,0.4466
364,S10,0.1579
364,S11,0.2614
364,S12,0.2206
364,S13,0.2335
364,S14,0.2814
364,S15,0.2941
364,S16,0.4432
364,S17,0.3184
364,S18,0.2158
364,S19,0.2896
364,S20,0.3344
364,S21,0.1951
364,S22,0.3176
364,S23,0.2065
364,S24,0.4523
365,S1,0.4379
365,S2,0.2223
365,S3,0.1906
365,S4,0.3719
365,S5,0.1974
365,S6,0.2575
365,S7,0.4211
365,S8,0.2248
365,S9,0.32
365,S10,0.2119
365,S11,0.2467
365,S12,0.3065
365,S13,0.3229
365,S14,0.3394
365,S15,0.3217
365,S16,0.2898
365,S17,0.2639
365,S18,0.2866
365,S19,0.4105
365,S20,0.2575
365,S21,0.1848
365,S22,0.3574
365,S23,0.2473
365,S24,0.2685
366,S1,0.2784
366,S2,0.3135
366,S3,0.2815
366,S4,0.3134
366,S5,0.2272
366,S6,0.2431
366,S7,0.202
366,S8,0.1983
366,S9,0.3207
366,S10,0.1732
366,S11,0.2049
366,S12,0.1486
366,S13,0.3439
366,S14,0.3539
366,S15,0.3128
366,S16,0.495
366,S17,0.2371
366,S18,0.1795
366,S19,0.3664
366,S20,0.3005
366,S21,0.234
366,S22,0.1792
366,S23,0.1653
366,S24,0.3479
367,S1,0.4024
367,S2,0.346
367,S3,0.2572
367,S4,0.3554
367,S5,0.2034
367,S6,0.3222
367,S7,0.3719
367,S8,0.2195
367,S9,0.2997
367,S10,0.1863
367,S11,0.2925
367,S12,0.2458
367,S13,0.4125
367,S14,0.3806
367,S15,0.2633
367,S16,0.3481
367,S17,0.3334
367,S18,0.1696
367,S19,0.2612
367,S20,0.2846
367,S21,0.239
367,S22,0.2253
367,S23,0.1847
367,S24,0.3076
368,S1,0.331
368,S2,0.3566
368,S3,0.2853
368,S4,0.3321
368,S5,0.1782
368,S6,0.2069
368,S7,0.4494
368,S8,0.2423
368,S9,0.2719
368,S10,0.2097
368,S11,0.2629
368,S12,0.2199
368,S13,0.4167
368,S14,0.2555
368,S15,0.2328
368,S16,0.4097
368,S17,0.255
368,S18,0.2646
368,S19,0.4579
368,S20,0.2264
368,S21,0.1445
368,S22,0.1799
368,S23,0.194
368,S24,0.3036
369,S1,0.3819
369,S2,0.308
369,S3,0.1698
369,S4,0.2123
369,S5,0.2118
369,S6,0.291
369,S7,0.3202
369,S8,0.1449
369,S9,0.3465
369,S10,0.23
369,S11,0.2815
369,S12,0.1938
369,S13,0.3867
369,S14,0.218
369,S15,0.3029
369,S16,0.4065
369,S17,0.1831
369,S18,0.2193
369,S19,0.3642
369,S20,0.2489
369,S21,0.2047
369,S22,0.2265
369,S23,0.2227
369,S24,0.3046
370,S1,0.2085
370,S2,0.2777
370,S3,0.2991
370,S4,0.3075
370,S5,0.2695
370,S6,0.3076
370,S7,0.3737
370,S8,0.2111
370,S9,0.3123
370,S10,0.1737
370,S11,0.2505
370,S12,0.2581
370,S13,0.3116
370,S14,0.2354
370,S15,0.1938
370,S16,0.5637
370,S17,0.3134
370,S18,0.2475
370,S19,0.2628
370,S20,0.2999
370,S21,0.2116
370,S22,0.3129
370,S23,0.1609
370,S24,0.3612
371,S1,0.3356
371,S2,0.2541
371,S3,0.2867
371,S4,0.2308
371,S5,0.2226
371,S6,0.3221
371,S7,0.2884
371,S8,0.1811
371,S9,0.3025
371,S10,0.1937
371,S11,0.2585
371,S12,0.2536
371,S13,0.5185
371,S14,0.2695
371,S15,0.1642
371,S16,0.4661
371,S17,0.3787
371,S18,0.2517
371,S19,0.2608
371,S20,0.2601
371,S21,0.1682
371,S22,0.3386
371,S23,0.1459
371,S24,0.329
372,S1,0.293
372,S2,0.3076
372,S3,0.2317
372,S4,0.3451
372,S5,0.2009
372,S6,0.2274
372,S7,0.3939
372,S8,0.2146
372,S9,0.2541
372,S10,0.2655
372,S11,0.2921
372,S12,0.2262
372,S13,0.4918
372,S14,0.4105
372,S15,0.2427
372,S16,0.4278
372,S17,0.2273
372,S18,0.2265
372,S19,0.3201
372,S20,0.2765
372,S21,0.2311
372,S22,0.3336
372,S23,0.2095
372,S24,0.2652
373,S1,0.2978
373,S2,0.2672
373,S3,0.2359
373,S4,0.4034
373,S5,0.1535
373,S6,0.2631
373,S7,0.4167
373,S8,0.2037
373,S9,0.3458
373,S10,0.1782
373,S11,0.2804
373,S12,0.2227
373,S13,0.4345
373,S14,0.2073
373,S15,0.2318
373,S16,0.4237
373,S17,0.3136
373,S18,0.303
373,S19,0.3073
373,S20,0.3456
373,S21,0.1881
373,S22,0.3797
373,S23,0.2327
373,S24,0.2861
374,S1,0.3892
374,S2,0.2969
374,S3,0.2813
374,S4,0.3184
374,S5,0.1877
374,S6,0.3609
374,S7,0.3431
374,S8,0.2525
374,S9,0.3024
374,S10,0.2444
374,S11,0.2305
374,S12,0.2047
374,S13,0.5002
374,S14,0.2733
374,S15,0.3301
374,S16,0.4713
374,S17,0.2746
374,S18,0.1487
374,S19,0.332
374,S20,0.2721
374,S21,0.2672
374,S22,0.3953
374,S23,0.1726
374,S24,0.4061
375,S1,0.4228
375,S2,0.3644
375,S3,0.2749
375,S4,0.2038
375,S5,0.1938
375,S6,0.2178
375,S7,0.3358
375,S8,0.2591
375,S9,0.336
375,S10,0.2254
375,S11,0.2849
375,S12,0.1727
375,S13,0.1901
375,S14,0.3089
375,S15,0.2393
375,S16,0.3218
375,S17,0.187
375,S18,0.199
375,S19,0.3204
375,S20,0.3022
375,S21,0.2248
375,S22,0.3965
375,S23,0.1586
375,S24,0.4117
376,S1,0.3701
376,S2,0.3417
376,S3,0.2282
376,S4,0.4048
376,S5,0.2118
376,S6,0.2448
376,S7,0.3492
376,S8,0.2063
376,S9,0.3476
376,S10,0.1401
376,S11,0.2651
376,S12,0.2518
376,S13,0.3859
376,S14,0.3808
376,S15,0.2887
376,S16,0.3994
376,S17,0.2956
376,S18,0.2471
376,S19,0.3602
376,S20,0.1693
376,S21,0.2036
376,S22,0.2109
376,S23,0.2511
376,S24,0.3457
377,S1,0.3525
377,S2,0.3538
377,S3,0.2711
377,S4,0.2581
377,S5,0.1972
377,S6,0.2643
377,S7,0.2279
377,S8,0.1868
377,S9,0.305
377,S10,0.1791
377,S11,0.1876
377,S12,0.2871
377,S13,0.3755
377,S14,0.3023
377,S15,0.27
377,S16,0.337
377,S17,0.3092
377,S18,0.2162
377,S19,0.2736
377,S20,0.2973
377,S21,0.2813
377,S22,0.3435
377,S23,0.2369
377,S24,0.3136
378,S1,0.2495
378,S2,0.3894
378,S3,0.3527
378,S4,0.4362
378,S5,0.1866
378,S6,0.2179
378,S7,0.2754
378,S8,0.1437
378,S9,0.3099
378,S10,0.2422
378,S11,0.2591
378,S12,0.2474
378,S13,0.4888
378,S14,0.2758
378,S15,0.3518
378,S16,0.5594
378,S17,0.2759
378,S18,0.2064
378,S19,0.3798
378,S20,0.2481
378,S21,0.1665
378,S22,0.3769
378,S23,0.2487
378,S24,0.3609
379,S1,0.2741
379,S2,0.2262
379,S3,0.2554
379,S4,0.3
379,S5,0.1864
379,S6,0.3412
379,S7,0.4013
379,S8,0.2764
379,S9,0.2539
379,S10,0.1707
379,S11,0.3071
379,S12,0.2542
379,S13,0.5008
379,S14,0.3252
379,S15,0.3424
379,S16,0.4432
379,S17,0.3435
379,S18,0.2182
379,S19,0.3343
379,S20,0.3153
379,S21,0.2866
379,S22,0.3438
379,S23,0.1967
379,S24,0.4464
380,S1,0.2059
380,S2,0.2147
380,S3,0.2841
380,S4,0.3343
380,S5,0.2242
380,S6,0.287
380,S7,0.39
380,S8,0.1814
380,S9,0.3528
380,S10,0.2198
380,S11,0.3318
380,S12,0.3273
380,S13,0.402
380,S14,0.3164
380,S15,0.1738
380,S16,0.3575
380,S17,0.2724
380,S18,0.2823
380,S19,0.2926
380,S20,0.3091
380,S21,0.2166
380,S22,0.2894
380,S23,0.21
380,S24,0.3226
381,S1,0.3352
381,S2,0.1977
381,S3,0.2376
381,S4,0.3013
381,S5,0.1794
381,S6,0.307
381,S7,0.3961
381,S8,0.2267
381,S9,0.3797
381,S10,0.2044
381,S11,0.2509
381,S12,0.2117
381,S13,0.4073
381,S14,0.3344
381,S15,0.3199
381,S16,0.4953
381,S17,0.2526
381,S18,0.2286
381,S19,0.3781
381,S20,0.3236
381,S21,0.2574
381,S22,0.2962
381,S23,0.1498
381,S24,0.2801
382,S1,0.3867
382,S2,0.3205
382,S3,0.1951
382,S4,0.3363
382,S5,0.2252
382,S6,0.2181
382,S7,0.4273
382,S8,0.2003
382,S9,0.3963
382,S10,0.1638
382,S11,0.2119
382,S12,0.212
382,S13,0.376
382,S14,0.2767
382,S15,0.2392
382,S16,0.4267
382,S17,0.2736
382,S18,0.2302
382,S19,0.2194
382,S20,0.2876
382,S21,0.2128
382,S22,0.3966
382,S23,0.1624
382,S24,0.2234
383,S1,0.412
383,S2,0.3208
383,S3,0.1996
383,S4,0.2314
383,S5,0.2615
383,S6,0.3635
383,S7,0.1759
383,S8,0.1968
383,S9,0.4221
383,S10,0.1659
383,S11,0.2405
383,S12,0.2201
383,S13,0.2974
383,S14,0.1977
383,S15,0.3026
383,S16,0.2526
383,S17,0.2973
383,S18,0.2747
383,S19,0.2366
383,S20,0.2174
383,S21,0.2692
383,S22,0.332
383,S23,0.1753
383,S24,0.4342
384,S1,0.4551
384,S2,0.3161
384,S3,0.205
384,S4,0.3058
384,S5,0.2115
384,S6,0.2726
384,S7,0.4157
384,S8,0.1504
384,S9,0.222
384,S10,0.19
384,S11,0.2405
384,S12,0.2041
384,S13,0.2478
384,S14,0.3012
384,S15,0.2474
384,S16,0.4523
384,S17,0.2872
384,S18,0.2271
384,S19,0.4118
384,S20,0.1967
384,S21,0.2399
384,S22,0.1997
384,S23,0.1665
384,S24,0.2651
385,S1,0.424
385,S2,0.2961
385,S3,0.2493
385,S4,0.2596
385,S5,0.188
385,S6,0.2401
385,S7,0.3768
385,S8,0.1737
385,S9,0.4009
385,S10,0.1219
385,S11,0.2237
385,S12,0.3116
385,S13,0.35
385,S14,0.2211
385,S15,0.261
385,S16,0.362
385,S17,0.236
385,S18,0.1822
385,S19,0.5179
385,S20,0.2533
385,S21,0.1332
385,S22,0.3896
385,S23,0.2244
385,S24,0.2963
386,S1,0.2982
386,S2,0.3404
386,S3,0.2377
386,S4,0.2049
386,S5,0.2715
386,S6,0.2587
386,S7,0.4547
386,S8,0.2721
386,S9,0.2533
386,S10,0.2212
386,S11,0.2319
386,S12,0.1462
386,S13,0.3508
386,S14,0.3239
386,S15,0.2269
386,S16,0.3754
386,S17,0.3481
386,S18,0.2383
386,S19,0.2771
386,S20,0.3041
386,S21,0.2252
386,S22,0.1487
386,S23,0.2171
386,S24,0.3774
387,S1,0.3681
387,S2,0.3535
387,S3,0.2164
387,S4,0.3558
387,S5,0.1373
387,S6,0.3064
387,S7,0.4867
387,S8,0.1736
387,S9,0.2685
387,S10,0.1573
387,S11,0.2736
387,S12,0.1837
387,S13,0.4156
387,S14,0.3508
387,S15,0.2767
387,S16,0.2585
387,S17,0.3397
387,S18,0.2771
387,S19,0.3887
387,S20,0.2866
387,S21,0.2262
387,S22,0.3619
387,S23,0.2769
387,S24,0.2833
388,S1,0.4457
388,S2,0.2948
388,S3,0.2435
388,S4,0.2309
388,S5,0.1886
388,S6,0.2268
388,S7,0.3175
388,S8,0.1691
388,S9,0.2882
388,S10,0.1684
388,S11,0.2718
388,S12,0.158
388,S13,0.2725
388,S14,0.3217
388,S15,0.2101
388,S16,0.486
388,S17,0.2961
388,S18,0.2616
388,S19,0.4274
388,S20,0.2501
388,S21,0.1918
388,S22,0.3523
388,S23,0.2204
388,S24,0.3369
389,S1,0.4687
389,S2,0.2873
389,S3,0.2516
389,S4,0.3347
389,S5,0.1626
389,S6,0.2877
389,S7,0.4478
389,S8,0.2359
389,S9,0.3186
389,S10,0.1774
389,S11,0.2843
389,S12,0.2683
389,S13,0.43
389,S14,0.2801
389,S15,0.2662
389,S16,0.4384
389,S17,0.2263
389,S18,0.2412
389,S19,0.1892
389,S20,0.2924
389,S21,0.2453
389,S22,0.3449
389,S23,0.1842
389,S24,0.3716
390,S1,0.4711
390,S2,0.3848
390,S3,0.2485
390,S4,0.3426
390,S5,0.2444
390,S6,0.1983
390,S7,0.3274
390,S8,0.2745
390,S9,0.3784
390,S10,0.1969
390,S11,0.1864
390,S12,0.231
390,S13,0.3381
390,S14,0.3199
390,S15,0.2095
390,S16,0.3179
390,S17,0.1663
390,S18,0.2904
390,S19,0.3067
390,S20,0.275
390,S21,0.2166
390,S22,0.236
390,S23,0.1496
390,S24,0.2796
391,S1,0.3136
391,S2,0.322
391,S3,0.2102
391,S4,0.4498
391,S5,0.2411
391,S6,0.3291
391,S7,0.3416
391,S8,0.2823
391,S9,0.3029
391,S10,0.1822
391,S11,0.2757
391,S12,0.2661
391,S13,0.4322
391,S14,0.2715
391,S15,0.2234
391,S16,0.4512
391,S17,0.3239
391,S18,0.215
391,S19,0.2275
391,S20,0.2556
391,S21,0.2437
391,S22,0.4083
391,S23,0.1521
391,S24,0.3201
392,S1,0.3381
392,S2,0.3813
392,S3,0.2483
392,S4,0.2728
392,S5,0.2223
392,S6,0.2604
392,S7,0.2643
392,S8,0.178
392,S9,0.4265
392,S10,0.1974
392,S11,0.2724
392,S12,0.2217
392,S13,0.4057
392,S14,0.3168
392,S15,0.2646
392,S16,0.4092
392,S17,0.3326
392,S18,0.2344
392,S19,0.2681
392,S20,0.234
392,S21,0.1309
392,S22,0.4216
392,S23,0.2345
392,S24,0.2919
393,S1,0.346
393,S2,0.2618
393,S3,0.3271
393,S4,0.2387
393,S5,0.2046
393,S6,0.2772
393,S7,0.4079
393,S8,0.2122
393,S9,0.2053
393,S10,0.1741
393,S11,0.2148
393,S12,0.237
393,S13,0.4933
393,S14,0.1956
393,S15,0.21
393,S16,0.3558
393,S17,0.2617
393,S18,0.2679
393,S19,0.3218
393,S20,0.2888
393,S21,0.1895
393,S22,0.3138
393,S23,0.2311
393,S24,0.2987
394,S1,0.424
394,S2,0.3031
394,S3,0.3023
394,S4,0.3199
394,S5,0.2152
394,S6,0.281
394,S7,0.3433
394,S8,0.2279
394,S9,0.3507
394,S10,0.1375
394,S11,0.3431
394,S12,0.1465
394,S13,0.3308
394,S14,0.2943
394,S15,0.2706
394,S16,0.5261
394,S17,0.178
394,S18,0.2096
394,S19,0.1915
394,S20,0.2684
394,S21,0.2284
394,S22,0.3954
394,S23,0.2048
394,S24,0.4231
395,S1,0.4095
395,S2,0.2739
395,S3,0.1796
395,S4,0.3517
395,S5,0.1403
395,S6,0.3567
395,S7,0.3387
395,S8,0.2685
395,S9,0.2863
395,S10,0.1932
395,S11,0.2778
395,S12,0.2312
395,S13,0.3502
395,S14,0.3235
395,S15,0.2037
395,S16,0.3032
395,S17,0.3538
395,S18,0.2673
395,S19,0.3377
395,S20,0.3555
395,S21,0.2051
395,S22,0.3794
395,S23,0.207
395,S24,0.2783
396,S1,0.5022
396,S2,0.3594
396,S3,0.2439
396,S4,0.3818
396,S5,0.1839
396,S6,0.3303
396,S7,0.1826
396,S8,0.1725
396,S9,0.3787
396,S10,0.1742
396,S11,0.2777
396,S12,0.1705
396,S13,0.525
396,S14,0.3714
396,S15,0.24
396,S16,0.3676
396,S17,0.3417
396,S18,0.3258
396,S19,0.3969
396,S20,0.3825
396,S21,0.1767
396,S22,0.2508
396,S23,0.1524
396,S24,0.3809
397,S1,0.3795
397,S2,0.2909
397,S3,0.2905
397,S4,0.4155
397,S5,0.139
397,S6,0.2495
397,S7,0.4074
397,S8,0.1964
397,S9,0.2661
397,S10,0.2207
397,S11,0.1979
397,S12,0.2193
397,S13,0.4085
397,S14,0.2656
397,S15,0.2892
397,S16,0.3545
397,S17,0.3632
397,S18,0.2275
397,S19,0.3781
397,S20,0.3065
397,S21,0.1895
397,S22,0.1768
397,S23,0.2144
397,S24,0.3551
398,S1,0.4074
398,S2,0.2864
398,S3,0.2285
398,S4,0.4672
398,S5,0.1411
398,S6,0.3249
398,S7,0.3098
398,S8,0.2021
398,S9,0.2966
398,S10,0.1539
398,S11,0.2971
398,S12,0.2982
398,S13,0.4194
398,S14,0.3062
398,S15,0.2007
398,S16,0.4413
398,S17,0.4055
398,S18,0.2156
398,S19,0.3083
398,S20,0.2367
398,S21,0.1955
398,S22,0.1353
398,S23,0.2162
398,S24,0.2908
399,S1,0.2486
399,S2,0.3452
399,S3,0.1959
399,S4,0.3108
399,S5,0.2587
399,S6,0.2035
399,S7,0.2427
399,S8,0.2283
399,S9,0.3895
399,S10,0.1256
399,S11,0.2884
399,S12,0.2604
399,S13,0.2255
399,S14,0.3479
399,S15,0.2938
399,S16,0.3751
399,S17,0.3543
399,S18,0.2864
399,S19,0.3402
399,S20,0.2426
399,S21,0.1745
399,S22,0.2977
399,S23,0.2228
399,S24,0.3273
400,S1,0.2055
400,S2,0.3761
400,S3,0.2595
400,S4,0.308
400,S5,0.2343
400,S6,0.3697
400,S7,0.1539
400,S8,0.2355
400,S9,0.2263
400,S10,0.2016
400,S11,0.2735
400,S12,0.263
400,S13,0.3451
400,S14,0.1876
400,S15,0.2275
400,S16,0.4325
400,S17,0.3409
400,S18,0.1786
400,S19,0.4018
400,S20,0.2321
400,S21,0.2324
400,S22,0.2694
400,S23,0.2073
400,S24,0.4124
401,S1,0.2767
401,S2,0.2592
401,S3,0.2592
401,S4,0.4934
401,S5,0.1655
401,S6,0.3989
401,S7,0.4903
401,S8,0.2124
401,S9,0.2978
401,S10,0.158
401,S11,0.263
401,S12,0.1677
401,S13,0.3775
401,S14,0.3898
401,S15,0.2194
401,S16,0.3807
401,S17,0.1869
401,S18,0.2508
401,S19,0.351
401,S20,0.2701
401,S21,0.2073
401,S22,0.2824
401,S23,0.2201
401,S24,0.348
402,S1,0.3898
402,S2,0.3129
402,S3,0.3062
402,S4,0.3785
402,S5,0.2077
402,S6,0.3694
402,S7,0.3794
402,S8,0.2732
402,S9,0.3551
402,S10,0.1158
402,S11,0.3363
402,S12,0.2396
402,S13,0.3794
402,S14,0.3169
402,S15,0.2328
402,S16,0.4182
402,S17,0.2498
402,S18,0.2928
402,S19,0.3258
402,S20,0.2463
402,S21,0.1766
402,S22,0.3161
402,S23,0.2075
402,S24,0.3772
403,S1,0.2913
403,S2,0.2039
403,S3,0.2813
403,S4,0.4323
403,S5,0.1589
403,S6,0.3734
403,S7,0.3699
403,S8,0.2164
403,S9,0.2915
403,S10,0.1326
403,S11,0.3193
403,S12,0.1971
403,S13,0.3235
403,S14,0.3595
403,S15,0.1559
403,S16,0.2781
403,S17,0.2823
403,S18,0.247
403,S19,0.3656
403,S20,0.2506
403,S21,0.3263
403,S22,0.2863
403,S23,0.1908
403,S24,0.2942
404,S1,0.3758
404,S2,0.3369
404,S3,0.3102
404,S4,0.234
404,S5,0.1902
404,S6,0.3086
404,S7,0.3911
404,S8,0.217
404,S9,0.351
404,S10,0.1537
404,S11,0.3498
404,S12,0.2797
404,S13,0.2802
404,S14,0.2355
404,S15,0.1977
404,S16,0.4542
404,S17,0.2105
404,S18,0.2179
404,S19,0.3636
404,S20,0.2631
404,S21,0.2279
404,S22,0.2361
404,S23,0.2238
404,S24,0.3071
405,S1,0.3429
405,S2,0.3143
405,S3,0.2552
405,S4,0.3349
405,S5,0.17
405,S6,0.2664
405,S7,0.3502
405,S8,0.1571
405,S9,0.2874
405,S10,0.1975
405,S11,0.1985
405,S12,0.2873
405,S13,0.4807
405,S14,0.2253
405,S15,0.3179
405,S16,0.3885
405,S17,0.307
405,S18,0.2102
405,S19,0.3949
405,S20,0.2883
405,S21,0.1814
405,S22,0.2301
405,S23,0.1416
405,S24,0.3632
406,S1,0.4086
406,S2,0.3391
406,S3,0.2441
406,S4,0.2562
406,S5,0.1727
406,S6,0.3486
406,S7,0.3161
406,S8,0.2229
406,S9,0.2485
406,S10,0.1957
406,S11,0.2423
406,S12,0.2822
406,S13,0.4426
406,S14,0.2703
406,S15,0.2437
406,S16,0.3559
406,S17,0.2029
406,S18,0.1933
406,S19,0.3465
406,S20,0.284
406,S21,0.2231
406,S22,0.2819
406,S23,0.2373
406,S24,0.3544
407,S1,0.4182
407,S2,0.1936
407,S3,0.0539
407,S4,0.3523
407,S5,0.143
407,S6,0.2713
407,S7,0.3289
407,S8,0.2855
407,S9,0.342
407,S10,0.1894
407,S11,0.3113
407,S12,0.2505
407,S13,0.3482
407,S14,0.3643
407,S15,0.1945
407,S16,0.4259
407,S17,0.1956
407,S18,0.2429
407,S19,0.3462
407,S20,0.3561
407,S21,0.1489
407,S22,0.2639
407,S23,0.2329
407,S24,0.3735
408,S1,0.3799
408,S2,0.2426
408,S3,0.2205
408,S4,0.4163
408,S5,0.1979
408,S6,0.3046
408,S7,0.3419
408,S8,0.1654
408,S9,0.3758
408,S10,0.2018
408,S11,0.3896
408,S12,0.1859
408,S13,0.4464
408,S14,0.2213
408,S15,0.2579
408,S16,0.4781
408,S17,0.1659
408,S18,0.2238
408,S19,0.2958
408,S20,0.2292
408,S21,0.2334
408,S22,0.3672
408,S23,0.1947
408,S24,0.3644
409,S1,0.375
409,S2,0.3001
409,S3,0.1955
409,S4,0.4072
409,S5,0.2118
409,S6,0.3057
409,S7,0.2935
409,S8,0.1968
409,S9,0.3055
409,S10,0.1271
409,S11,0.1766
409,S12,0.2053
409,S13,0.4234
409,S14,0.2608
409,S15,0.1991
409,S16,0.3348
409,S17,0.2575
409,S18,0.2168
409,S19,0.4777
409,S20,0.3229
409,S21,0.2611
409,S22,0.3701
409,S23,0.16
409,S24,0.2644
410,S1,0.2855
410,S2,0.3801
410,S3,0.2226
410,S4,0.2499
410,S5,0.1828
410,S6,0.2698
410,S7,0.3688
410,S8,0.2275
410,S9,0.2642
410,S10,0.2085
410,S11,0.2326
410,S12,0.226
410,S13,0.436
410,S14,0.2615
410,S15,0.2215
410,S16,0.4473
410,S17,0.2347
410,S18,0.2154
410,S19,0.3704
410,S20,0.3762
410,S21,0.2429
410,S22,0.3284
410,S23,0.2212
410,S24,0.2749
411,S1,0.3751
411,S2,0.2982
411,S3,0.2661
411,S4,0.3411
411,S5,0.2152
411,S6,0.2657
411,S7,0.3541
411,S8,0.1635
411,S9,0.2964
411,S10,0.2343
